"customer_id","AGE","INCOME","GENDER","EDUCATION","LOAN_PURPOSE","APPLICATION_RECEIVE_TIME","HAS_APPLIED_BEFORE","HAS_INCOME_VERIFICATION","LOAN_WAS_PAID_BACK"
41543,30,4e+06,"Female","Bachelor Degree","Credit card",06:50:00,"No","Yes",1
41544,37,6e+06,"Male","Diploma","Credit card",16:59:00,"No","Yes",0
41545,35,9e+06,"Male","Bachelor Degree","Credit card",16:36:00,"No","Yes",1
41546,47,5e+07,"Female","Bachelor Degree","Renovation",00:50:00,"Yes","Yes",1
41547,28,6e+06,"Female","High School","Education",12:00:00,"Yes","Yes",1
41548,44,0,"Male","Bachelor Degree","Renovation",09:13:00,"No","Yes",1
41551,39,5e+06,"Male","Bachelor Degree","Renovation",15:25:00,"No","Yes",1
41552,46,7e+06,"Female","Diploma","Credit card",15:10:00,"No","Yes",1
41553,38,2.5e+07,"Male","Bachelor Degree","Working Capital",22:24:00,"Yes","Yes",1
41554,32,4e+06,"Female","Bachelor Degree","Renovation",00:43:00,"No","Yes",0
41555,26,8e+06,"Male","Bachelor Degree","Education",22:09:00,"Yes","Yes",1
41556,33,4e+06,"Female","Diploma","Electronic unsecured loan",13:09:00,"Yes","Yes",1
41557,31,8e+06,"Male","Bachelor Degree","Renovation",09:50:00,"No","Yes",1
41558,28,8e+06,"Female","Bachelor Degree","Housing loan",20:43:00,"No","Yes",1
41559,43,8e+06,"Female","Bachelor Degree","Credit card",12:28:00,"No","Yes",1
41561,32,4e+06,"Female","High School","Renovation",08:19:00,"No","Yes",1
41562,33,8e+06,"Male","Master's Degree/Post graduate","Renovation",01:36:00,"No","Yes",1
41563,33,8e+06,"Female","Bachelor Degree","Renovation",02:50:00,"No","Yes",1
41564,26,6e+06,"Female","Bachelor Degree","Working Capital",23:17:00,"No","Yes",1
41565,43,4e+06,"Male","High School","Renovation",06:11:00,"No","Yes",1
41566,38,3.5e+07,"Female","Bachelor Degree","Credit card",10:34:00,"No","Yes",1
41567,37,7e+06,"Male","Bachelor Degree","Credit card",15:26:00,"No","Yes",1
41568,27,3e+06,"Male","Bachelor Degree","Renovation",15:26:00,"Yes","Yes",1
41569,30,6e+06,"Female","High School","Renovation",21:47:00,"Yes","Yes",1
41570,27,9e+06,"Male","High School","Working Capital",15:27:00,"No","Yes",1
41571,27,4e+06,"Male","High School","Working Capital",05:41:00,"No","Yes",1
41572,43,5e+06,"Female","Bachelor Degree","Renovation",13:07:00,"No","Yes",1
41573,34,4e+06,"Female","High School","Renovation",07:52:00,"Yes","Yes",1
41574,31,6e+06,"Female","Bachelor Degree","Renovation",07:50:00,"No","Yes",1
41575,35,6e+06,"Female","High School","Renovation",15:06:00,"Yes","Yes",1
41576,34,7e+06,"Male","High School","Credit card",20:53:00,"No","Yes",1
41577,35,4e+06,"Male","Bachelor Degree","Credit card",18:54:00,"No","Yes",1
41578,33,3e+06,"Female","Bachelor Degree","Electronic unsecured loan",20:02:00,"No","Yes",1
41579,49,1.1e+07,"Male","Bachelor Degree","Credit card",11:04:00,"No","Yes",1
41580,37,5e+06,"Female","High School","Renovation",14:00:00,"No","Yes",1
41581,34,5e+06,"Male","High School","Renovation",13:52:00,"No","Yes",1
41582,33,6e+06,"Male","Diploma","Working Capital",11:14:00,"No","Yes",1
41583,35,6e+06,"Male","Bachelor Degree","Bills",16:06:00,"No","Yes",1
41584,32,5e+06,"Male","Diploma","Credit card",09:19:00,"Yes","Yes",1
41585,39,1.3e+07,"Male","Diploma","Credit card",16:49:00,"Yes","Yes",1
41586,35,7e+06,"Male","Bachelor Degree","Renovation",11:29:00,"Yes","Yes",1
41587,42,1.2e+07,"Female","Bachelor Degree","Renovation",10:47:00,"No","Yes",1
41588,34,1.5e+07,"Female","Bachelor Degree","Working Capital",07:46:00,"No","Yes",1
41589,34,1.3e+07,"Male","Diploma","Holiday",16:58:00,"No","Yes",1
41590,26,4e+06,"Male","Bachelor Degree","Credit card",13:46:00,"Yes","Yes",1
41591,32,4e+06,"Male","High School","Credit card",08:12:00,"No","Yes",1
41593,47,6e+06,"Female","Bachelor Degree","Working Capital",06:06:00,"No","Yes",1
41594,28,6e+06,"Female","Bachelor Degree","Working Capital",14:26:00,"No","Yes",1
41595,37,6e+06,"Male","High School","Renovation",15:29:00,"No","Yes",1
41596,36,6e+06,"Female","High School","Renovation",09:30:00,"No","Yes",1
41597,50,5e+06,"Female","Diploma","Working Capital",11:23:00,"No","Yes",1
41598,53,2e+07,"Female","Bachelor Degree","Other",08:16:00,"No","Yes",1
41599,25,8e+06,"Female","Bachelor Degree","Renovation",20:56:00,"No","Yes",1
41600,35,6e+06,"Male","Bachelor Degree","Credit card",21:07:00,"No","Yes",1
41601,27,4e+06,"Male","Bachelor Degree","Holiday",16:24:00,"No","Yes",1
41602,33,6e+06,"Female","Diploma","Renovation",15:03:00,"Yes","Yes",1
41603,41,5e+06,"Male","High School","Holiday",02:46:00,"No","Yes",1
41604,30,1.3e+07,"Male","Bachelor Degree","Working Capital",12:55:00,"No","Yes",0
41605,49,2.2e+07,"Female","Diploma","Credit card",07:35:00,"No","Yes",1
41606,32,6e+06,"Female","Bachelor Degree","Working Capital",10:33:00,"Yes","Yes",1
41607,30,7e+06,"Male","High School","Working Capital",07:23:00,"No","Yes",1
41608,27,8e+06,"Male","Bachelor Degree","Renovation",15:38:00,"No","Yes",1
41609,35,1.2e+07,"Female","Bachelor Degree","Working Capital",09:52:00,"No","Yes",1
41610,34,2e+06,"Male","Bachelor Degree","Housing loan",13:21:00,"No","Yes",1
41611,28,8e+06,"Female","Bachelor Degree","Working Capital",16:07:00,"No","Yes",1
41612,33,8e+06,"Female","Bachelor Degree","Credit card",09:08:00,"Yes","Yes",0
41613,25,4e+06,"Male","High School","Credit card",18:23:00,"Yes","No",1
41614,36,7e+06,"Male","Diploma","Credit card",12:00:00,"No","Yes",1
41615,48,1.1e+07,"Female","Master's Degree/Post graduate","Renovation",18:09:00,"Yes","Yes",1
41616,33,5e+06,"Female","Bachelor Degree","Credit card",09:42:00,"Yes","Yes",1
41617,36,5e+06,"Male","Diploma","Credit card",09:39:00,"No","Yes",1
41618,31,2.6e+07,"Male","Bachelor Degree","Renovation",10:40:00,"No","Yes",1
41619,33,1e+07,"Male","Bachelor Degree","Venture capital",07:27:00,"No","Yes",1
41620,29,4e+06,"Female","Bachelor Degree","Working Capital",11:04:00,"No","Yes",1
41621,42,5e+06,"Male","Diploma","Working Capital",08:27:00,"Yes","Yes",1
41622,31,1e+07,"Male","Diploma","Bills",22:25:00,"No","Yes",1
41623,49,4e+06,"Female","High School","Credit card",21:38:00,"No","Yes",1
41624,27,8e+06,"Male","Bachelor Degree","Working Capital",15:13:00,"Yes","Yes",1
41625,26,2.2e+07,"Female","Bachelor Degree","Holiday",11:38:00,"Yes","Yes",1
41626,42,8e+06,"Female","Bachelor Degree","Working Capital",09:26:00,"No","Yes",1
41627,24,5e+06,"Male","Diploma","Working Capital",08:40:00,"Yes","Yes",1
41628,28,6e+06,"Female","Diploma","Credit card",08:13:00,"Yes","Yes",1
41629,30,6e+06,"Male","Bachelor Degree","Renovation",10:26:00,"No","Yes",1
41630,33,6e+06,"Male","Diploma","Working Capital",22:57:00,"No","Yes",1
41631,43,4e+06,"Female","High School","Credit card",17:21:00,"No","Yes",1
41632,33,4e+06,"Female","Bachelor Degree","Credit card",06:34:00,"Yes","Yes",1
41633,41,4e+06,"Female","Bachelor Degree","Working Capital",14:28:00,"No","Yes",1
41634,32,6e+06,"Male","Bachelor Degree","Renovation",18:46:00,"No","Yes",1
41635,32,1.2e+07,"Female","Bachelor Degree","Working Capital",11:16:00,"No","Yes",1
41636,24,5e+06,"Female","High School","Investment",19:06:00,"Yes","Yes",1
41637,46,8e+06,"Female","Bachelor Degree","Electronic unsecured loan",17:28:00,"No","Yes",1
41638,25,5e+06,"Male","Diploma","Working Capital",09:00:00,"No","Yes",1
41639,44,8e+06,"Male","Diploma","Renovation",14:14:00,"Yes","Yes",1
41640,37,8e+06,"Female","Bachelor Degree","Bills",11:16:00,"No","Yes",1
41641,44,9e+06,"Female","Bachelor Degree","Renovation",09:17:00,"Yes","Yes",1
41642,26,5e+06,"Male","Bachelor Degree","Working Capital",13:00:00,"Yes","Yes",1
41643,31,4e+06,"Male","Bachelor Degree","Holiday",18:47:00,"No","Yes",1
41644,53,6e+06,"Male","Diploma","Renovation",21:32:00,"No","Yes",1
41645,28,4e+06,"Female","Bachelor Degree","Working Capital",10:35:00,"Yes","Yes",1
41646,31,5e+06,"Male","Diploma","Bills",08:38:00,"No","Yes",1
41647,39,1.6e+07,"Female","Bachelor Degree","Credit card",10:33:00,"No","Yes",1
41648,52,6e+06,"Male","Bachelor Degree","Credit card",13:36:00,"No","Yes",1
41649,27,5e+06,"Male","Bachelor Degree","Housing loan",08:53:00,"No","No",1
41650,30,2e+06,"Male","Bachelor Degree","Working Capital",00:43:00,"No","Yes",1
41651,24,3e+06,"Female","Bachelor Degree","Credit card",11:07:00,"No","Yes",1
41652,35,3e+06,"Male","High School","Renovation",11:29:00,"No","Yes",1
41653,27,5e+06,"Male","High School","Electronic unsecured loan",13:18:00,"Yes","Yes",1
41655,35,1.2e+07,"Female","Bachelor Degree","Renovation",05:31:00,"No","Yes",1
41656,36,1.2e+07,"Female","Bachelor Degree","Renovation",21:01:00,"No","Yes",1
41657,34,8e+06,"Female","Bachelor Degree","Electronic unsecured loan",08:49:00,"No","Yes",1
41658,37,6e+06,"Male","Bachelor Degree","Renovation",22:56:00,"No","Yes",1
41659,31,3e+06,"Male","Other","Working Capital",22:22:00,"No","Yes",1
41660,32,9e+06,"Male","Diploma","Education",15:36:00,"No","Yes",1
41661,29,4e+06,"Male","Diploma","Investment",22:48:00,"No","Yes",1
41662,46,2e+07,"Male","Bachelor Degree","Credit card",19:19:00,"Yes","Yes",1
41663,28,6e+06,"Male","High School","Working Capital",21:30:00,"No","Yes",1
41664,38,4e+06,"Female","Diploma","Housing loan",14:37:00,"No","Yes",0
41665,33,1e+07,"Female","Diploma","Working Capital",12:08:00,"Yes","Yes",1
41666,35,4e+06,"Male","High School","Working Capital",21:05:00,"No","Yes",1
41667,25,7e+06,"Male","Bachelor Degree","Working Capital",13:49:00,"Yes","Yes",0
41668,34,5e+06,"Male","Diploma","Bills",09:06:00,"No","Yes",1
41669,23,2e+06,"Male","High School","Credit card",09:28:00,"No","Yes",1
41670,30,1e+07,"Female","Bachelor Degree","Working Capital",16:21:00,"No","Yes",1
41671,48,1.5e+07,"Male","Bachelor Degree","Credit card",13:40:00,"Yes","Yes",1
41672,30,6e+06,"Female","High School","Working Capital",12:33:00,"Yes","Yes",0
41673,42,1e+07,"Male","Master's Degree/Post graduate","Credit card",22:03:00,"Yes","Yes",1
41674,34,8e+06,"Male","Bachelor Degree","Credit card",14:44:00,"Yes","Yes",1
41675,31,9e+06,"Female","Bachelor Degree","Renovation",06:51:00,"No","Yes",1
41676,41,1.8e+07,"Male","Bachelor Degree","Renovation",11:43:00,"No","Yes",1
41677,37,5e+06,"Male","Diploma","Working Capital",06:38:00,"Yes","Yes",1
41678,46,1e+07,"Female","Bachelor Degree","Working Capital",18:04:00,"No","Yes",1
41679,36,1.3e+07,"Female","Bachelor Degree","Credit card",06:41:00,"No","Yes",1
41680,38,8e+06,"Male","Bachelor Degree","Renovation",18:57:00,"No","Yes",1
41681,47,4e+06,"Female","High School","Renovation",20:57:00,"Yes","Yes",1
41683,27,4e+06,"Male","Bachelor Degree","Working Capital",09:36:00,"Yes","Yes",1
41684,35,4e+06,"Female","High School","Working Capital",19:45:00,"Yes","Yes",1
41685,34,5e+06,"Male","Bachelor Degree","Working Capital",10:26:00,"Yes","Yes",1
41686,42,2e+07,"Male","Bachelor Degree","Credit card",14:16:00,"No","Yes",1
41687,47,3e+06,"Male","Bachelor Degree","Working Capital",17:52:00,"No","Yes",1
41688,39,6e+06,"Female","Bachelor Degree","Renovation",12:10:00,"No","Yes",1
41690,32,6e+06,"Female","Bachelor Degree","Renovation",12:45:00,"Yes","Yes",1
41691,42,1e+07,"Male","Diploma","Working Capital",12:01:00,"No","Yes",1
41692,32,7e+06,"Female","Bachelor Degree","Working Capital",22:13:00,"No","Yes",1
41693,38,1.1e+07,"Male","Bachelor Degree","Renovation",06:54:00,"No","Yes",1
41694,41,8e+06,"Male","Diploma","Renovation",10:30:00,"No","Yes",1
41695,42,8e+06,"Male","Bachelor Degree","Credit card",15:34:00,"No","Yes",1
41696,34,6e+06,"Male","Bachelor Degree","Renovation",11:35:00,"No","Yes",1
41697,39,8e+06,"Male","High School","Credit card",07:17:00,"Yes","Yes",1
41698,31,5e+06,"Female","Bachelor Degree","Working Capital",10:00:00,"Yes","Yes",1
41699,29,4e+06,"Female","Diploma","Working Capital",10:35:00,"No","Yes",1
41700,33,5e+06,"Female","Bachelor Degree","Credit card",07:48:00,"Yes","Yes",1
41701,43,7e+06,"Male","Diploma","Credit card",23:18:00,"No","Yes",1
41702,39,6e+06,"Male","Bachelor Degree","Working Capital",23:35:00,"No","Yes",1
41703,28,5e+06,"Female","Diploma","Working Capital",11:35:00,"Yes","Yes",0
41704,50,1e+07,"Female","Bachelor Degree","Credit card",10:08:00,"No","Yes",1
41705,27,1.7e+07,"Female","Bachelor Degree","Renovation",12:00:00,"Yes","Yes",1
41706,33,1e+07,"Female","High School","Working Capital",14:21:00,"No","Yes",1
41707,38,5e+06,"Male","High School","Working Capital",06:23:00,"No","Yes",1
41708,31,2.2e+07,"Male","Bachelor Degree","Working Capital",12:32:00,"Yes","Yes",1
41709,34,1e+06,"Male","High School",NA,07:37:00,"No","Yes",1
41710,42,1.5e+07,"Male","Diploma","Credit card",09:01:00,"No","Yes",1
41711,23,3e+06,"Male","High School","Working Capital",16:29:00,"Yes","No",1
41712,29,8e+06,"Male","Diploma","Working Capital",10:04:00,"Yes","Yes",1
41713,45,1e+07,"Female","High School","Holiday",21:29:00,"No","Yes",1
41714,33,4e+06,"Female","Bachelor Degree","Working Capital",10:39:00,"Yes","Yes",0
41715,34,6e+06,"Male","High School","Renovation",09:34:00,"Yes","Yes",1
41716,38,8e+06,"Female","Diploma","Working Capital",08:00:00,"Yes","Yes",0
41717,36,5e+06,"Male","Diploma","Renovation",17:36:00,"Yes","Yes",1
41718,49,4e+06,"Female","High School","Renovation",08:56:00,"No","Yes",1
41719,34,1.4e+07,"Male","Bachelor Degree","Working Capital",07:09:00,"No","Yes",1
41720,25,5e+06,"Male","High School","Working Capital",21:24:00,"No","Yes",1
41721,24,7e+06,"Female","Bachelor Degree","Bills",08:15:00,"No","Yes",1
41722,30,6e+06,"Male","Master's Degree/Post graduate","Working Capital",21:31:00,"No","Yes",1
41723,32,4e+06,"Male","Bachelor Degree","Working Capital",06:59:00,"No","Yes",1
41724,27,4e+06,"Female","Bachelor Degree","Working Capital",15:02:00,"Yes","Yes",1
41725,31,8e+06,"Male","Bachelor Degree","Renovation",00:04:00,"No","Yes",1
41726,29,1.3e+07,"Male","Bachelor Degree","Renovation",07:47:00,"No","Yes",1
41727,49,6e+06,"Male","Bachelor Degree","Credit card",22:46:00,"No","Yes",1
41728,35,4e+06,"Male","High School","Credit card",13:55:00,"No","Yes",1
41729,36,6e+06,"Female","Diploma","Electronic unsecured loan",07:53:00,"Yes","Yes",1
41730,24,7e+06,"Female","Diploma","Working Capital",11:26:00,"No","Yes",1
41731,39,6e+06,"Male","Bachelor Degree","Working Capital",07:05:00,"No","Yes",1
41732,37,8e+06,"Female","Bachelor Degree","Credit card",08:27:00,"No","Yes",1
41733,32,4e+06,"Male","Bachelor Degree","Working Capital",12:54:00,"No","Yes",1
41734,46,5e+06,"Male","High School","Credit card",09:24:00,"No","Yes",1
41735,40,9e+06,"Male","Bachelor Degree","Renovation",17:36:00,"No","Yes",0
41736,42,1.2e+07,"Female","Bachelor Degree","Working Capital",07:07:00,"Yes","Yes",1
41737,25,4e+06,"Male","High School","Renovation",18:01:00,"Yes","Yes",1
41738,48,9e+06,"Female","High School","Credit card",09:34:00,"No","Yes",1
41739,36,5e+06,"Female","Bachelor Degree","Renovation",10:30:00,"No","Yes",0
41740,49,0,"Male","Bachelor Degree","Venture capital",09:30:00,"No","Yes",1
41741,40,4e+06,"Female","Bachelor Degree","Working Capital",10:27:00,"Yes","Yes",1
41742,39,5.3e+07,"Female","Master's Degree/Post graduate","Credit card",15:32:00,"No","Yes",1
41744,28,1.4e+07,"Female","Bachelor Degree","Credit card",08:24:00,"Yes","Yes",0
41745,33,5e+06,"Male","Bachelor Degree","Venture capital",14:24:00,"Yes","Yes",1
41746,36,4e+06,"Male","Bachelor Degree","Credit card",14:53:00,"No","Yes",1
41747,33,8e+06,"Female","Bachelor Degree","Working Capital",17:20:00,"Yes","Yes",0
41748,32,6e+06,"Female","Bachelor Degree","Working Capital",18:42:00,"Yes","Yes",1
41749,42,1.4e+07,"Male","Bachelor Degree","Working Capital",09:28:00,"No","Yes",0
41750,30,4e+06,"Female","Bachelor Degree","Renovation",08:36:00,"Yes","Yes",1
41751,35,7e+06,"Male","Bachelor Degree","Venture capital",06:34:00,"Yes","Yes",1
41752,35,6e+06,"Male","Diploma","Working Capital",09:58:00,"Yes","Yes",1
41753,28,3e+06,"Male","High School","Renovation",18:27:00,"No","Yes",1
41754,31,9e+06,"Male","Bachelor Degree","Credit card",17:17:00,"Yes","Yes",1
41755,41,5e+06,"Male","High School","Renovation",18:30:00,"Yes","Yes",1
41756,39,1e+07,"Male","Bachelor Degree","Credit card",06:24:00,"No","Yes",0
41757,37,1.5e+07,"Male","Bachelor Degree","Working Capital",23:08:00,"No","Yes",1
41758,23,4e+06,"Male","High School","Education",10:15:00,"No","Yes",1
41759,30,1.1e+07,"Male","Diploma","Working Capital",10:51:00,"Yes","Yes",1
41760,29,5e+06,"Female","High School","Bills",11:37:00,"Yes","Yes",1
41761,36,4e+06,"Male","Diploma","Renovation",15:29:00,"No","Yes",1
41763,24,3e+06,"Male","Diploma","Investment",19:17:00,"No","Yes",1
41764,50,5e+06,"Female","High School","Credit card",17:14:00,"No","Yes",1
41765,32,5e+06,"Female","Bachelor Degree","Renovation",13:23:00,"No","Yes",1
41766,33,5e+06,"Female","Bachelor Degree","Renovation",10:23:00,"No","Yes",1
41767,49,6e+06,"Male","High School","Working Capital",07:18:00,"No","Yes",1
41768,40,1.2e+07,"Female","Diploma","Electronic unsecured loan",08:43:00,"Yes","Yes",0
41770,33,5e+06,"Male","Diploma","Renovation",16:18:00,"No","Yes",1
41771,23,7e+06,"Female","Diploma","Working Capital",12:31:00,"Yes","Yes",1
41772,44,1e+07,"Female","Bachelor Degree","Bills",18:52:00,"No","Yes",1
41773,24,4e+06,"Male","High School","Renovation",09:50:00,"Yes","Yes",1
41774,24,3e+06,"Male","Bachelor Degree","Working Capital",14:42:00,"No","Yes",0
41775,27,5e+06,"Female","Bachelor Degree","Renovation",19:14:00,"Yes","Yes",0
41776,35,5e+06,"Male","Bachelor Degree","Working Capital",10:45:00,"Yes","Yes",1
41777,40,9e+06,"Female","Diploma","Renovation",11:04:00,"Yes","Yes",1
41778,32,1.2e+07,"Female","Bachelor Degree","Working Capital",06:19:00,"No","Yes",1
41779,37,2.2e+07,"Female","Bachelor Degree","Working Capital",14:30:00,"Yes","Yes",1
41780,31,5e+06,"Female","Bachelor Degree","Working Capital",08:34:00,"Yes","Yes",1
41781,26,5e+06,"Female","High School","Renovation",22:19:00,"No","Yes",1
41782,34,5e+06,"Male","Bachelor Degree","Working Capital",08:35:00,"No","Yes",1
41783,25,4e+06,"Male","Diploma","Working Capital",14:54:00,"No","Yes",1
41784,30,8e+06,"Male","Diploma","Renovation",15:24:00,"No","Yes",1
41785,31,4e+06,"Female","Bachelor Degree","Housing loan",14:25:00,"No","Yes",1
41787,29,6e+06,"Male","High School","Credit card",21:45:00,"Yes","Yes",1
41788,31,1e+07,"Female","Bachelor Degree","Renovation",15:44:00,"No","Yes",1
41789,40,1e+06,"Male","Diploma","Credit card",08:17:00,"No","Yes",1
41790,37,6e+06,"Female","High School","Working Capital",17:54:00,"No","Yes",1
41791,22,2.2e+07,"Male","Bachelor Degree","Working Capital",11:18:00,"No","Yes",0
41792,39,3e+06,"Male","High School","Credit card",00:54:00,"No","Yes",1
41793,40,7e+06,"Male","Diploma","Renovation",14:06:00,"No","Yes",1
41794,36,4e+06,"Female","High School","Renovation",11:18:00,"No","Yes",1
41795,44,1.8e+07,"Female","Bachelor Degree",NA,23:50:00,"No","Yes",1
41796,35,6e+06,"Male","Bachelor Degree","Working Capital",06:43:00,"No","Yes",1
41797,36,6e+06,"Female","Bachelor Degree","Renovation",10:02:00,"No","Yes",1
41798,27,6e+06,"Male","Diploma","Venture capital",02:41:00,"Yes","Yes",1
41799,53,6e+06,"Female","Diploma","Working Capital",12:50:00,"No","Yes",1
41801,45,6e+06,"Female","High School","Renovation",14:15:00,"No","Yes",1
41802,42,4.7e+07,"Male","Bachelor Degree","Credit card",08:38:00,"No","Yes",1
41803,31,5e+06,"Male","High School","Renovation",09:41:00,"No","Yes",1
41804,39,4e+06,"Male","Diploma","Renovation",15:54:00,"No","Yes",1
41805,37,4e+06,"Male","Bachelor Degree","Credit card",09:23:00,"Yes","Yes",1
41806,46,4e+06,"Female","High School","Working Capital",14:48:00,"Yes","Yes",1
41807,30,1.5e+07,"Male","Bachelor Degree","Working Capital",15:08:00,"No","Yes",1
41808,27,6e+06,"Male","Bachelor Degree","Renovation",23:29:00,"No","Yes",0
41809,24,5e+06,"Female","Diploma","Working Capital",15:10:00,"Yes","Yes",1
41811,31,8e+06,"Female","High School","Working Capital",09:09:00,"Yes","Yes",0
41812,30,8e+06,"Male","Bachelor Degree","Credit card",22:25:00,"Yes","Yes",1
41813,46,1e+07,"Male","Diploma","Credit card",12:00:00,"No","Yes",1
41814,29,8e+06,"Female","High School","Bills",14:29:00,"No","Yes",1
41815,28,6e+06,"Female","Bachelor Degree","Renovation",09:17:00,"No","Yes",1
41816,25,9e+06,"Male","Bachelor Degree","Holiday",09:17:00,"No","Yes",1
41817,23,4e+06,"Female","High School","Credit card",20:49:00,"Yes","Yes",1
41818,45,6e+06,"Female","High School","Renovation",14:35:00,"Yes","Yes",1
41819,28,6e+06,"Male","Bachelor Degree","Electronic unsecured loan",22:01:00,"No","Yes",1
41821,24,5e+06,"Male","Bachelor Degree","Working Capital",05:46:00,"No","Yes",1
41822,24,2e+06,"Male","High School","Working Capital",12:56:00,"Yes","Yes",1
41823,48,1e+07,"Female","Bachelor Degree","Credit card",05:20:00,"No","Yes",1
41824,42,1.2e+07,"Male","Bachelor Degree","Renovation",13:50:00,"Yes","Yes",1
41825,30,5e+06,"Male","Bachelor Degree","Working Capital",13:24:00,"No","Yes",1
41826,41,4e+06,"Male","High School","Renovation",09:49:00,"No","Yes",1
41827,33,2.1e+07,"Female","Master's Degree/Post graduate","Investment",22:16:00,"Yes","Yes",1
41828,35,1e+07,"Male","Bachelor Degree","Working Capital",15:27:00,"No","Yes",0
41829,32,8e+06,"Female","Bachelor Degree","Renovation",06:42:00,"No","Yes",1
41830,26,4e+06,"Female","Bachelor Degree","Venture capital",09:34:00,"No","Yes",1
41832,25,4e+06,"Female","Bachelor Degree","Venture capital",12:12:00,"No","Yes",1
41833,39,0,"Female","High School","Working Capital",14:31:00,"No","Yes",1
41834,31,7e+06,"Male","High School","Renovation",13:08:00,"Yes","Yes",1
41835,38,5e+06,"Male","Diploma","Working Capital",05:48:00,"No","Yes",1
41836,39,4e+06,"Male","Bachelor Degree","Working Capital",01:16:00,"No","Yes",1
41837,37,4e+06,"Male","High School","Renovation",17:15:00,"Yes","Yes",1
41838,30,8e+06,"Male","Bachelor Degree","Credit card",07:08:00,"No","Yes",1
41839,41,4e+06,"Female","Bachelor Degree","Working Capital",18:57:00,"Yes","Yes",1
41840,47,4e+06,"Male","High School","Credit card",13:30:00,"No","Yes",1
41841,27,4e+06,"Male","Diploma","Holiday",06:42:00,"No","Yes",1
41842,43,1.7e+07,"Male","Diploma","Working Capital",21:25:00,"No","Yes",1
41843,34,1.1e+07,"Female","Bachelor Degree","Renovation",16:32:00,"No","Yes",1
41844,36,4e+06,"Male","Diploma","Housing loan",10:34:00,"Yes","Yes",1
41845,23,1.2e+07,"Male","Bachelor Degree","Renovation",12:19:00,"Yes","Yes",1
41846,29,8e+06,"Female","Bachelor Degree","Credit card",19:13:00,"No","Yes",1
41847,30,6e+06,"Male","High School","Working Capital",08:11:00,"No","Yes",1
41848,42,9e+06,"Female","High School","Credit card",23:13:00,"Yes","Yes",1
41849,36,7e+06,"Female","Bachelor Degree","Renovation",13:49:00,"Yes","Yes",0
41850,37,9e+06,"Female","Bachelor Degree","Renovation",11:50:00,"No","Yes",1
41851,38,1e+07,"Male","High School","Working Capital",22:55:00,"No","Yes",1
41852,26,1.2e+07,"Female","Bachelor Degree","Holiday",10:16:00,"No","Yes",1
41853,24,3e+06,"Male","Bachelor Degree","Working Capital",07:18:00,"No","Yes",1
41854,52,1.1e+07,"Female","Bachelor Degree","Credit card",05:22:00,"No","Yes",1
41855,39,1.7e+07,"Male","Bachelor Degree","Renovation",20:41:00,"No","Yes",1
41856,50,8e+06,"Female","Bachelor Degree","Credit card",13:51:00,"No","Yes",0
41857,33,8e+06,"Female","Bachelor Degree","Renovation",09:49:00,"No","Yes",1
41858,37,4e+06,"Male","Bachelor Degree","Renovation",12:51:00,"No","Yes",1
41859,38,6e+06,"Female","Diploma","Holiday",21:34:00,"Yes","Yes",1
41860,24,4e+06,"Male","Bachelor Degree","Working Capital",20:46:00,"No","Yes",1
41861,24,4e+06,"Male","Bachelor Degree","Education",15:53:00,"No","Yes",1
41862,45,2.5e+07,"Female","Diploma","Bills",06:32:00,"No","Yes",1
41863,24,5e+06,"Female","Diploma","Electronic unsecured loan",12:43:00,"No","Yes",1
41864,28,7e+06,"Male","Bachelor Degree","Working Capital",07:20:00,"No","Yes",1
41865,51,1.5e+07,"Female","Bachelor Degree","Credit card",10:38:00,"No","Yes",1
41866,24,4e+06,"Female","Diploma","Credit card",08:39:00,"Yes","Yes",1
41867,36,6e+06,"Male","Diploma","Credit card",09:15:00,"No","Yes",1
41868,31,6e+06,"Female","High School","Working Capital",10:31:00,"Yes","Yes",0
41869,25,6e+06,"Male","Bachelor Degree","Renovation",14:57:00,"Yes","Yes",1
41870,36,5e+06,"Female","Bachelor Degree","Renovation",08:16:00,"No","Yes",1
41871,25,5e+06,"Female","Bachelor Degree","Education",16:14:00,"Yes","Yes",1
41872,32,3e+06,"Female","Bachelor Degree","Renovation",11:18:00,"No","Yes",0
41873,26,3e+06,"Female","Bachelor Degree","Holiday",12:55:00,"No","Yes",1
41874,38,6e+06,"Female","Diploma","Renovation",17:32:00,"Yes","Yes",1
41875,51,8e+06,"Female","Bachelor Degree","Working Capital",09:19:00,"No","Yes",1
41876,31,1e+07,"Male","Bachelor Degree","Credit card",08:15:00,"No","Yes",1
41878,50,1e+07,"Male","Master's Degree/Post graduate","Credit card",08:33:00,"No","Yes",1
41879,40,1.1e+07,"Male","Bachelor Degree","Credit card",16:27:00,"No","Yes",1
41880,22,4e+06,"Male","High School","Renovation",13:31:00,"Yes","Yes",0
41881,38,7e+06,"Female","Bachelor Degree","Working Capital",22:59:00,"Yes","Yes",1
41882,45,1.8e+07,"Female","Bachelor Degree","Credit card",11:06:00,"No","Yes",1
41883,33,5e+06,"Male","High School","Other",20:13:00,"Yes","Yes",1
41884,36,9e+06,"Male","Bachelor Degree","Renovation",11:53:00,"No","Yes",1
41885,32,8e+06,"Male","Bachelor Degree","Investment",10:20:00,"No","Yes",1
41886,27,6e+06,"Male","Bachelor Degree","Renovation",08:19:00,"No","Yes",0
